,bandwidth_mean,bandwidth_var,cen10_mean,cen10_var,cen11_mean,cen11_var,cen12_mean,cen12_var,cen1_mean,cen1_var,cen2_mean,cen2_var,cen3_mean,cen3_var,cen4_mean,cen4_var,cen5_mean,cen5_var,cen6_mean,cen6_var,cen7_mean,cen7_var,cen8_mean,cen8_var,cen9_mean,cen9_var,centroids_mean,centroids_var,contrast_mean,contrast_var,filename,genre,harm_mean,harm_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc1_mean,mfcc1_var,mfcc20_mean,mfcc20_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,perc_mean,perc_var,rms_mean,rms_var,rolloff_mean,rolloff_var,stft10_mean,stft10_var,stft11_mean,stft11_var,stft12_mean,stft12_var,stft1_mean,stft1_var,stft2_mean,stft2_var,stft3_mean,stft3_var,stft4_mean,stft4_var,stft5_mean,stft5_var,stft6_mean,stft6_var,stft7_mean,stft7_var,stft8_mean,stft8_var,stft9_mean,stft9_var,tempo,tonnetz0_var,tonnetz1_var,tonnetz2_var,tonnetz3_var,tonnetz4_var,tonnetz5_var,tonnetz_0_mean,tonnetz_1_mean,tonnetz_2_mean,tonnetz_3_mean,tonnetz_4_mean,tonnetz_5_mean,zero_crossings
0,2313.040051478612,48964.35480228442,0.3301676688472098,0.011751305051188713,0.2969649667278779,0.010897541262555759,0.21686538534575914,0.008622665708883348,0.2743406246736024,0.009945020723150436,0.20240697023443,0.008918441897389643,0.2683977931398568,0.021335753581803476,0.2317843779100483,0.0071385714559293245,0.19125007282351933,0.011637354313294518,0.21474543580371688,0.009241501041531206,0.2842854677159575,0.008469116387860232,0.39058676376277146,0.009360928756129977,0.26976620256514827,0.007617346511044942,1790.0295493241915,87939.91975973305,17.933965746094337,22.655468056140673,jazz.00013_0.wav,jazz,6.678081990685314e-05,0.0019414930138736963,16.35460662841797,51.55377960205078,-10.02219295501709,59.13526916503906,9.033928871154785,87.15457153320312,-6.895851135253906,75.66447448730469,7.310244560241699,65.02519989013672,-4.778355121612549,85.99026489257812,8.571783065795898,84.68689727783203,-2.7747957706451416,80.8461685180664,1.2779548168182373,59.74903106689453,-0.3539288341999054,60.86446762084961,-217.62060546875,889.0087890625,0.3552599549293518,73.13880157470703,112.63053894042969,138.42799377441406,12.69504165649414,121.91877746582031,39.53581619262695,61.19269943237305,-9.817293167114258,51.54667663574219,17.386232376098633,51.41896057128906,-12.356943130493164,53.11753845214844,20.707088470458984,80.83171844482422,-18.30817985534668,71.16240692138672,0.00045916312956251204,0.0004790318198502064,0.05549727752804756,0.00030990433879196644,4398.031739037104,942386.2176572598,0.4527219533920288,0.11474258452653885,0.38697558641433716,0.11641115695238113,0.2479393035173416,0.04617529362440109,0.31510651111602783,0.10814539343118668,0.25716426968574524,0.07077309489250183,0.2510930001735687,0.07115764170885086,0.2437160313129425,0.06596571207046509,0.262349933385849,0.0668046772480011,0.28996360301971436,0.08391988277435303,0.3082764744758606,0.07456640899181366,0.38777342438697815,0.11371847242116928,0.36975914239883423,0.08180790394544601,99.38401442307692,0.005973406714998432,0.0049982734796804925,0.007253908510096403,0.010973517880663702,0.0011575880124738776,0.0011565084193823822,0.03580415424623742,0.051131818691546246,0.02120097683044825,-0.03227313343816182,0.011580353666332185,0.009031839774353628,40465.0
1,1773.4528377845663,86903.25373425835,0.13169176532292223,0.01380929815681148,0.3217698852097462,0.04070662695132894,0.17809460241589023,0.019349290217412378,0.37893895302168573,0.049420919113738124,0.2583127694971245,0.05141511048457707,0.20283194708140073,0.03760492570844601,0.2727384245448996,0.05137217338886104,0.08592846226736243,0.014048364522692754,0.1580774382475938,0.03278858875955717,0.07525310008102375,0.016352564893310197,0.14199506252147456,0.031308988940128284,0.2606005015292756,0.037269192029042345,1377.8323680483904,167838.70765358376,20.618516028597064,15.461262435570303,jazz.00057_0.wav,jazz,-0.004337735008448362,0.007562980521470308,-4.414488792419434,57.58690643310547,-6.463438034057617,95.39775848388672,-6.505191326141357,53.49693298339844,-3.993218421936035,70.04592895507812,2.3312129974365234,57.384952545166016,0.34786128997802734,60.810306549072266,-4.061489105224609,49.010406494140625,-1.512878179550171,72.90995025634766,-3.5324437618255615,94.32862091064453,-6.199394226074219,113.73162078857422,-248.10287475585938,3237.595703125,-7.3522047996521,90.90254974365234,125.98281860351562,400.8248291015625,-12.579262733459473,496.14202880859375,30.275327682495117,142.179443359375,-1.078006386756897,102.95118713378906,-2.2154884338378906,80.2539291381836,1.9412133693695068,54.00400161743164,0.24414284527301788,51.81658172607422,2.7013401985168457,75.01112365722656,-0.0005989087512716651,0.00021337068756110966,0.07816210389137268,0.0022839123848825693,2583.8760423217395,888928.0352789558,0.21173110604286194,0.05750494450330734,0.35269445180892944,0.14889799058437347,0.21801838278770447,0.04999382793903351,0.3511963486671448,0.13768084347248077,0.3100931644439697,0.11676298081874847,0.25545820593833923,0.08487443625926971,0.24144619703292847,0.10807766020298004,0.1351945698261261,0.04470869526267052,0.15702496469020844,0.06415221095085144,0.1266491860151291,0.043852318078279495,0.2103147655725479,0.08774998039007187,0.23914334177970886,0.10499390959739685,95.703125,0.032257358199214575,0.03325723456074802,0.04020030376831875,0.06333042982241577,0.008475866531466205,0.011348049264525982,-0.14811643352810885,0.09908230207289843,0.01528905629938652,0.04449020398257341,0.012442889980238875,0.012656593405506187,40974.0
2,2084.7246679192904,136931.42754508017,0.20651115290138297,0.017533646657579272,0.19465347684749557,0.024129071063736626,0.21796018049658736,0.015287156255587998,0.26240132348406914,0.025420115619107758,0.23488794127601387,0.016755860236943827,0.33097982847356505,0.0247731979257634,0.3601919200203262,0.015728648794607395,0.25404909789743985,0.01605242892454792,0.20115171286176287,0.01458098427368144,0.22524536236211298,0.014415119474585986,0.23620570459798906,0.01782275535202625,0.24419146669762887,0.034983840902920144,2034.5445749754024,314645.25772175635,19.53097802698231,25.584552177195803,jazz.00024_0.wav,jazz,4.383505438454449e-05,0.0024118830915540457,12.273759841918945,62.0360107421875,-8.763723373413086,64.31837463378906,10.155447006225586,59.786739349365234,-1.8667941093444824,64.85504913330078,6.1860175132751465,71.50164794921875,0.22206437587738037,87.06038665771484,8.038978576660156,111.31598663330078,-3.1573426723480225,63.18473815917969,-0.45277711749076843,85.03788757324219,-3.568669557571411,69.34904479980469,-202.580078125,3007.078125,0.7210988998413086,66.60591888427734,105.84529876708984,677.5383911132812,-20.53166961669922,526.6072387695312,43.894676208496094,171.83489990234375,-14.272546768188477,86.79850769042969,25.29290771484375,49.72378158569336,-15.591048240661621,68.40665435791016,15.30859661102295,62.19252014160156,-13.291966438293457,58.67838668823242,0.00033318926580250263,0.0008726083324290812,0.05887588858604431,0.000835646700579673,4342.9570720660795,1569706.8405042463,0.3599231541156769,0.11773785203695297,0.34901535511016846,0.08648451417684555,0.399571031332016,0.09823029488325119,0.3592931926250458,0.0825037807226181,0.3114936351776123,0.07720322161912918,0.35521742701530457,0.08289629220962524,0.4246000349521637,0.12211992591619492,0.35283949971199036,0.09376735985279083,0.3058173656463623,0.0836050808429718,0.2908797264099121,0.07181615382432938,0.33579081296920776,0.10274085402488708,0.3452029228210449,0.10205817222595215,103.359375,0.015777568734112013,0.014524845432281316,0.014569662349227923,0.02164741609809558,0.0033656496471222703,0.0023936944605895084,-0.008344882830961194,0.012722009534528662,0.04412785542612677,0.007192590278962183,-0.013679668335306068,0.00952251945966829,61759.0
3,1570.0825199384883,102850.17507597522,0.2596701125010552,0.027969144459763718,0.28386158924537924,0.03773139104486518,0.15923762898089552,0.01027112865671172,0.24307441084980252,0.02062412817493507,0.2904089714877827,0.034316363892789595,0.26747530342024284,0.025132767695396515,0.26411875916434874,0.030151336135884534,0.13611422533961204,0.012721748121509809,0.2898514421329819,0.05377058457197547,0.12604052092527618,0.01887698576718529,0.19547704145013844,0.04085602358468823,0.20090771797324455,0.03248917078597492,1276.4379258944841,123893.19920374278,19.824699696666038,15.955752078984661,jazz.00037_0.wav,jazz,-0.003984465263783932,0.010787713341414928,6.07684326171875,62.41310119628906,-5.130465030670166,48.378379821777344,3.45377779006958,52.589237213134766,-2.8418805599212646,67.65275573730469,7.184764385223389,61.540252685546875,-0.30634838342666626,70.74195861816406,-2.0191128253936768,90.4037857055664,3.128000020980835,89.0858383178711,0.863264262676239,87.94200134277344,1.5185714960098267,116.14130401611328,-198.45472717285156,2133.677734375,-0.23464077711105347,161.42942810058594,140.70936584472656,439.6385498046875,-18.431840896606445,448.07806396484375,30.516090393066406,225.43548583984375,-6.706316947937012,77.79348754882812,15.726099967956543,79.94934844970703,-0.7387843728065491,62.012916564941406,7.294720649719238,65.138427734375,-6.5875325202941895,61.623233795166016,-0.0018107309006154537,0.0007737017003819346,0.1066364049911499,0.0020707114599645138,2468.035076129547,944524.3118690997,0.249782994389534,0.07724493741989136,0.2991136312484741,0.10922108590602875,0.2422284036874771,0.06027677655220032,0.24365229904651642,0.06216926872730255,0.2690846920013428,0.10309293866157532,0.2705737054347992,0.08254783600568771,0.28424033522605896,0.10434086620807648,0.2544279396533966,0.06287726759910583,0.41844749450683594,0.14060364663600922,0.28912100195884705,0.07013153284788132,0.3245922327041626,0.12865397334098816,0.27394402027130127,0.07979389280080795,95.703125,0.024024409391970813,0.024107675122408398,0.030354719453291275,0.028167486882286343,0.005418832220172236,0.003991623228579371,-0.05987297620084109,0.08138933848061435,-0.07592981797715129,-0.027562845736921398,-0.0007504228039004082,-0.009056125060386961,34120.0
4,2687.011898854529,77894.5160946091,0.26895323715249736,0.006174787535646603,0.25135375729815757,0.004666351166884466,0.24386257804454783,0.00558918483555521,0.32664652578678655,0.014633387462054276,0.2795655967892113,0.008824540419329393,0.28999822211445336,0.008343520456151072,0.2864066837331645,0.005485344576868468,0.2617251210407255,0.006398472002981124,0.29817123013496877,0.005321907005776833,0.26084910887370627,0.006051774089067994,0.2512705621458814,0.009048801751036353,0.26985467958095744,0.012088961055110033,2475.4857842352653,144302.14607445468,19.072786988580656,15.645690595084764,jazz.00063_0.wav,jazz,-0.00012662727385759354,0.015500493347644806,4.364956855773926,36.18829345703125,1.0886132717132568,37.2067756652832,0.7837985754013062,47.07624435424805,-0.7314881682395935,33.675907135009766,0.4137204885482788,29.318084716796875,-3.3770718574523926,34.995765686035156,1.4214690923690796,45.764404296875,0.40491950511932373,48.25563430786133,3.650975227355957,56.34611892700195,-1.3689123392105103,46.92588424682617,-51.316986083984375,1020.3316650390625,1.2186980247497559,43.86445617675781,85.20386505126953,222.74285888671875,3.647752046585083,243.4868621826172,22.863218307495117,63.733951568603516,-1.5304409265518188,57.538917541503906,6.112137794494629,33.4295768737793,2.4120278358459473,28.981821060180664,3.6427853107452393,30.52979850769043,-1.8660571575164795,32.340606689453125,-0.0015369426691904664,0.004344414919614792,0.16236764192581177,0.0015328386798501015,5544.324807559743,877494.4774425828,0.3741530776023865,0.08858837187290192,0.3492121696472168,0.07713451981544495,0.3113194406032562,0.06144769862294197,0.33851295709609985,0.08630304783582687,0.39005133509635925,0.10262329131364822,0.4669201672077179,0.11252669245004654,0.39605119824409485,0.0791132003068924,0.42193400859832764,0.08604524284601212,0.47183510661125183,0.10495045781135559,0.35691216588020325,0.06728441268205643,0.36850351095199585,0.09449097514152527,0.32109150290489197,0.06513767689466476,123.046875,0.00476141088791353,0.0038839998825745585,0.005921400436224349,0.007242475840305194,0.0010023406836939795,0.0010403575052342652,-0.009928014115145285,0.03263296274694078,-0.013198710830980712,0.01975976149104601,-0.007744825938829201,0.009074496881295344,65024.0
5,2099.9450019886813,71900.526987328,0.08376357563847484,0.004845135985212898,0.05007985998569031,0.005632269673376667,0.07742416714187911,0.008277069126096668,0.19363973987639727,0.012672583186150266,0.27843101192514935,0.04089330805926876,0.2381506163129988,0.009469443108841496,0.3944918261035133,0.05444726345088673,0.267659102090262,0.010493606093811577,0.2738557181754987,0.03142650483839761,0.25273435372458186,0.01808589055531868,0.26526006780225886,0.013230353134035935,0.3707792189599633,0.02929491233246821,1987.8175780417682,218258.4372113344,20.458006170301903,22.65514096315072,jazz.00023_0.wav,jazz,2.613662763906177e-05,0.006757854018360376,17.425518035888672,62.70016860961914,1.010096549987793,96.03829956054688,18.290254592895508,98.02619171142578,4.643509864807129,117.01405334472656,9.832782745361328,174.83192443847656,-5.500709056854248,128.46253967285156,2.1267099380493164,77.85818481445312,-6.254230499267578,65.24725341796875,-3.4130148887634277,41.53013229370117,-2.9890546798706055,83.63471221923828,-188.07969665527344,1627.172607421875,2.2124953269958496,119.21015167236328,98.63810729980469,540.1787109375,-11.287205696105957,175.19569396972656,47.2163200378418,88.48086547851562,-20.330533981323242,64.42530059814453,18.793540954589844,34.36435317993164,-15.791025161743164,50.67209243774414,13.69607925415039,50.09614562988281,-15.460846900939941,59.87228012084961,0.00034071714617311954,0.0008612849633209407,0.08784856647253036,0.0008834245963953435,4315.540571183243,1097038.2132354642,0.1425733119249344,0.05362122878432274,0.10449499636888504,0.024178212508559227,0.14721769094467163,0.06792076677083969,0.19686590135097504,0.04455072060227394,0.385065495967865,0.17685191333293915,0.22200323641300201,0.04465185105800629,0.3570750653743744,0.16643179953098297,0.2560219168663025,0.07637713849544525,0.31227245926856995,0.15295691788196564,0.17759095132350922,0.05510837584733963,0.16200979053974152,0.06883081793785095,0.18619194626808167,0.08568468689918518,86.1328125,0.018351911932382104,0.011685570166725761,0.04159134017805674,0.012679101323689492,0.0027907878148500024,0.007869547484695953,-0.1402450136447047,-0.03867030409696108,0.035483502834060106,0.08126791134251722,-0.012499426275915443,0.011320538613938027,53094.0
6,2691.239450532889,130052.44087908225,0.4123362365832963,0.0313698213878696,0.23162405964455823,0.009648867086296257,0.1322185256626124,0.005578348078307341,0.258622891216089,0.02639833901707408,0.22979006343596442,0.007789506938668543,0.2523341640468301,0.02382676332661325,0.24982101565488848,0.01458484706914431,0.28517636959639714,0.011611259748087707,0.29265772395050804,0.013014396878411572,0.15603148589799198,0.0069933213840506535,0.25339249531760116,0.021869917857064346,0.2744640985342173,0.00953142454810029,2778.008088793104,266076.0730573347,22.28141345239607,25.346638003862147,jazz.00077_0.wav,jazz,7.4635404416767415e-06,0.017371881753206253,-2.3224434852600098,36.09560012817383,-2.940434694290161,70.19864654541016,-6.1490912437438965,52.92475509643555,-0.7611992955207825,34.160484313964844,-4.478189945220947,54.74238204956055,-4.157166957855225,49.62445068359375,2.1259748935699463,98.95195007324219,0.8421726226806641,81.14437103271484,-2.665219783782959,70.07884216308594,-3.3220911026000977,60.62813186645508,-77.06422424316406,1586.7353515625,-8.300901412963867,72.50933074951172,64.52371215820312,475.8205261230469,-2.851428985595703,307.7152099609375,28.52947235107422,88.86112213134766,4.682233810424805,75.06096649169922,-2.815969944000244,44.623451232910156,-5.946821689605713,60.60707092285156,1.8983800411224365,31.80463218688965,-5.204782009124756,43.27840805053711,-5.139687709743157e-05,0.0022803989704698324,0.14575010538101196,0.0030590735841542482,5813.6731788469915,1509918.9957170456,0.4795399010181427,0.12362592667341232,0.3233577609062195,0.06980600953102112,0.20233206450939178,0.04271358624100685,0.26859813928604126,0.08265318721532822,0.2562240660190582,0.04354899004101753,0.323055624961853,0.11167409271001816,0.27796992659568787,0.07377739250659943,0.3716736137866974,0.09821303188800812,0.40195131301879883,0.13119879364967346,0.25105753540992737,0.05940087139606476,0.24889147281646729,0.07998450845479965,0.2849249541759491,0.07153641432523727,184.5703125,0.024508053192268193,0.015441977878075384,0.021923844674728035,0.018214699446262562,0.0023247254479931553,0.003793075309132768,0.058861612112199896,0.06770164131242448,-0.08136519593195375,0.038504819980397925,0.001756658950111087,0.024859146877291502,86691.0
7,2144.949513075886,89980.30633735444,0.2598729575804061,0.01741792099629097,0.2736735882756001,0.013960255145723193,0.2581467485805913,0.02178548041244582,0.29742677219095487,0.011651550927808126,0.28634562671984937,0.012123002481789368,0.27453987975053357,0.015414448784715273,0.27402581857768743,0.012732650881257586,0.27020977783187,0.020588088400798673,0.25660729948751004,0.017541270643006594,0.18310503343771364,0.007417387909731218,0.24678857534048407,0.01193786741823119,0.2491566023969735,0.012068650723081376,1982.0625733345958,253403.3844460989,18.246630864603826,17.78714222693853,jazz.00047_0.wav,jazz,-0.0009342349949292839,0.0022076594177633524,11.229096412658691,42.5338249206543,-11.905196189880371,33.93605422973633,6.972329139709473,27.606212615966797,-11.654643058776855,30.542200088500977,7.091028690338135,32.65802001953125,-9.122502326965332,35.737876892089844,9.893294334411621,46.58963394165039,-5.65445613861084,44.969825744628906,-3.315528392791748,44.863304138183594,-5.450552940368652,71.1850357055664,-201.78688049316406,2145.318359375,-0.30496737360954285,66.84269714355469,109.28901672363281,518.081298828125,-15.510634422302246,188.21139526367188,44.293094635009766,74.72395324707031,-11.047683715820312,58.85719299316406,18.864181518554688,50.354061126708984,-11.314481735229492,54.25025939941406,18.41533088684082,39.01974868774414,-18.919647216796875,37.23284149169922,-0.0010855658911168575,0.00046517697046510875,0.053892556577920914,0.0005568593624047935,4262.465892118566,1276196.8022978476,0.3327081501483917,0.0900268703699112,0.3685902953147888,0.09838557988405228,0.4055645763874054,0.10380440950393677,0.36329415440559387,0.07998679578304291,0.32800519466400146,0.07721914350986481,0.34154775738716125,0.07975881546735764,0.35921815037727356,0.10012633353471756,0.3521301746368408,0.08690138161182404,0.40096715092658997,0.11885199695825577,0.36132726073265076,0.08199527114629745,0.3325013518333435,0.08472025394439697,0.3583785593509674,0.08947306126356125,69.83741554054055,0.01067154147146566,0.014037007834828925,0.014824037597350901,0.013008083362432296,0.0025830746068922126,0.0023834757545914687,0.0016258828571778878,0.01969113467445632,-0.002640725118497825,0.02092882490143038,0.0011336768057401499,-0.00507792696625641,61961.0
8,1559.2956850237283,51174.38787031642,0.3298862749451311,0.03849475630814245,0.36402412083714575,0.022670149678421913,0.17045245883435078,0.011844418860916429,0.16666541058019813,0.027298183037086175,0.2261186959810203,0.026643480956577523,0.2755758621025517,0.03915445317030513,0.26050245981158415,0.03602038028960461,0.18840632623106127,0.021111906929495595,0.16057654185928702,0.02523215406422304,0.16070595215007055,0.01671165348849893,0.15525520168319737,0.02455032718104299,0.2704028022314415,0.03283494354696431,1193.6053349835843,134103.8366675217,16.98682256735892,19.021713561403562,jazz.00051_0.wav,jazz,-0.0008121784194372594,0.004854883532971144,-0.19961188733577728,34.43437957763672,-1.6121997833251953,47.33274459838867,-1.7196069955825806,27.820096969604492,3.9488589763641357,24.037242889404297,0.23571066558361053,27.763704299926758,-0.42662930488586426,28.39634132385254,0.23301374912261963,24.13453483581543,1.5182956457138062,35.1845588684082,-2.2392332553863525,30.988767623901367,-1.458900809288025,37.551029205322266,-260.896240234375,4994.46533203125,-5.162640571594238,69.88896942138672,138.53929138183594,448.0500183105469,-16.35780906677246,343.859619140625,49.16637420654297,110.79573822021484,-5.258968353271484,219.18580627441406,19.358394622802734,34.9065055847168,2.205583333969116,117.74491882324219,5.554415702819824,49.683990478515625,-7.8783135414123535,90.93870544433594,-0.0010125169064849615,0.0006684970576316118,0.0697910413146019,0.0018653105944395065,2480.185002660604,819515.3217537475,0.3684841990470886,0.12368651479482651,0.3568432033061981,0.12020809948444366,0.25556185841560364,0.07507797330617905,0.24677348136901855,0.09479745477437973,0.27678707242012024,0.10326962172985077,0.2580238878726959,0.10131264477968216,0.28678762912750244,0.10831519961357117,0.24081610143184662,0.07970274984836578,0.22660516202449799,0.07913002371788025,0.2302308976650238,0.08838222175836563,0.23054911196231842,0.06347868591547012,0.3115454316139221,0.10728434473276138,95.703125,0.03558703076658597,0.019861848760584104,0.03522372092710475,0.038532675742800636,0.004989260930869847,0.0060441229427400205,-0.028173863863607356,0.018490998381342886,-0.037828810804959395,-0.044603067008352267,0.00418625652937545,0.00850921858735708,28113.0
9,3147.820724288913,105624.58911224833,0.2541470166739421,0.007871442829026288,0.2132746292558912,0.00940322719776355,0.2739508596459719,0.008104256146294507,0.1511473162488255,0.00962807911516534,0.2460813033084528,0.010723947674894806,0.36966792657698616,0.014598128721150825,0.2528409291565189,0.00992531066987393,0.36971893895059615,0.018373682047622818,0.23464052787893183,0.007103793221371052,0.26692406520084466,0.007585397193787244,0.27239279174547737,0.010806164162152769,0.2690559514092464,0.007180627798925007,3393.741285692436,568789.8014222998,23.19289649440702,24.652731433231413,jazz.00083_0.wav,jazz,-1.659154008848418e-06,0.0037124089431017637,-1.8973408937454224,43.12737274169922,2.5200986862182617,51.76298141479492,0.5254691243171692,35.33345031738281,0.926277756690979,38.198482513427734,0.04598880931735039,37.99570846557617,2.9185094833374023,48.2943115234375,0.12601511180400848,43.065330505371094,1.3162686824798584,39.23748779296875,0.3789937496185303,39.15713119506836,-6.131997108459473,39.87083435058594,-125.98331451416016,1970.4678955078125,-4.9476094245910645,40.10823059082031,56.60856628417969,484.6572265625,23.49674415588379,454.677001953125,23.702348709106445,94.31761169433594,-0.3009490370750427,64.68927764892578,7.154521942138672,61.06129837036133,0.17177976667881012,62.76706314086914,-0.8427154421806335,47.103450775146484,-4.157835960388184,46.2293815612793,-1.6528390915482305e-05,0.000893452437594533,0.07432291656732559,0.0005522621213458478,7234.931251360536,1546559.707037413,0.3481469452381134,0.06811656057834625,0.36481040716171265,0.06806499511003494,0.47600996494293213,0.07918445020914078,0.3443200886249542,0.051419131457805634,0.45352840423583984,0.0849091112613678,0.5041105151176453,0.10263148695230484,0.49575644731521606,0.07520955801010132,0.5826249718666077,0.09520775824785233,0.43479394912719727,0.07286909967660904,0.40144097805023193,0.061062321066856384,0.3942994475364685,0.09125682711601257,0.35068032145500183,0.06350747495889664,107.666015625,0.010342976535357009,0.007224178758612229,0.00629281371139538,0.014711916912897683,0.0017831357893536726,0.0010939199692250176,0.08033313790301358,-0.0320658063383018,0.018629737969648816,-0.011074312048569646,0.00019203884641205498,-0.02496360095856481,99148.0
